OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025CXR,2025-04-04T04:26:46.829472,14.08606614,.0049752,99.5265,181.5792,0.8734,359.2511,0,U,32324,999,60442,.98322E-3,.1661E-4,0
FENGYUN 1C DEB,1999-025CXT,2025-04-01T03:56:03.038784,13.68632068,.0389597,98.4675,50.5727,101.8732,262.6373,0,U,32326,999,59685,.12104E-2,.1735E-4,0
FENGYUN 1C DEB,1999-025CXY,2025-04-06T19:05:04.790112,14.56556444,.0020344,99.1906,36.2999,161.4352,198.7590,0,U,32331,999,56965,.72113E-2,.32301E-3,0
FENGYUN 1C DEB,1999-025CXZ,2025-04-04T20:43:16.139136,13.95643231,.0287963,99.1475,150.2528,282.5422,74.3674,0,U,32332,999,89623,.21617E-2,.4121E-4,0
FENGYUN 1C DEB,1999-025CYB,2025-04-05T14:21:21.018816,14.01259496,.0064608,99.2770,146.1945,247.2678,112.1649,0,U,32334,999,90422,.53255E-3,.769E-5,0
FENGYUN 1C DEB,1999-025CYH,2025-04-05T05:02:16.844352,14.66163978,.0040887,98.9802,75.8660,356.8616,3.2323,0,U,32340,999,93501,.68929E-2,.38531E-3,0
FENGYUN 1C DEB,1999-025CYK,2025-04-06T14:25:21.157248,14.13281365,.0007317,98.6783,112.8032,345.6391,142.7377,0,U,32342,999,90184,.20184E-3,.336E-5,0
FENGYUN 1C DEB,1999-025CYL,2025-04-01T17:13:50.384064,14.19291285,.0153229,98.5918,85.7248,144.3634,216.7891,0,U,32343,999,61095,.51062E-3,.1163E-4,0
FENGYUN 1C DEB,1999-025CYT,2025-04-04T20:41:42.382176,14.49898628,.0275785,98.2582,144.1748,353.2118,6.5371,0,U,32350,999,93874,.15038E-2,.9448E-4,0
FENGYUN 1C DEB,1999-025CYV,2025-04-06T11:44:03.450912,14.40779515,.0122666,98.7776,9.8767,195.8503,163.8831,0,U,32352,999,61665,.57669E-3,.1967E-4,0
FENGYUN 1C DEB,1999-025CYW,2025-04-04T05:35:56.840928,14.01416403,.0129024,98.9145,275.8218,180.5396,179.5651,0,U,32353,999,59654,.65239E-2,.10556E-3,0
FENGYUN 1C DEB,1999-025CYY,2025-04-06T20:31:48.617184,14.84162705,.0058243,100.3754,303.6992,115.8317,255.7604,0,U,32355,999,61246,.84773E-2,.73688E-3,0
FENGYUN 1C DEB,1999-025CYZ,2025-04-06T19:26:07.636704,14.01283956,.0127613,102.4908,227.3313,260.8126,97.8572,0,U,32356,999,64884,.44531E-2,.7132E-4,0
FENGYUN 1C DEB,1999-025CZA,2025-04-05T09:36:55.080864,13.65955629,.0500658,98.8778,154.3475,130.6219,297.9053,0,U,32357,999,63353,.75407E-2,.14753E-3,0
FENGYUN 1C DEB,1999-025CZD,2025-04-06T19:14:45.416256,13.95687850,.0237935,98.1169,303.1785,294.0051,63.6373,0,U,32360,999,61327,.39729E-2,.6828E-4,0
FENGYUN 1C DEB,1999-025CZE,2025-04-06T14:01:48.762624,14.46847563,.0049756,98.8875,142.9307,77.8687,83.6453,0,U,32361,999,92722,.32816E-2,.12053E-3,0
FENGYUN 1C DEB,1999-025CZF,2025-04-05T15:42:57.853728,13.63463109,.0275722,99.8355,63.5924,201.2845,157.6644,0,U,32362,999,87706,.38206E-2,.3852E-4,0
FENGYUN 1C DEB,1999-025CZG,2025-04-06T05:54:37.353024,15.17397225,.0111028,98.3212,24.7516,292.2842,66.6646,0,U,32363,999,92981,.31868E-2,.75323E-3,0
FENGYUN 1C DEB,1999-025CZK,2025-04-03T05:04:46.458912,14.12340155,.0137827,96.7608,277.0878,306.2917,52.5594,0,U,32366,999,89623,.26975E-2,.5409E-4,0
FENGYUN 1C DEB,1999-025CZR,2025-04-04T02:04:01.940448,13.34474011,.046073,97.3189,45.9269,337.2087,20.9163,0,U,32372,999,56769,.57193E-2,.5196E-4,0
FENGYUN 1C DEB,1999-025CZV,2025-03-31T14:01:21.870624,14.67750613,.0047916,99.5490,209.7449,213.4086,157.8345,0,U,32409,999,92776,.50049E-2,.29075E-3,0
FENGYUN 1C DEB,1999-025CZX,2025-04-04T06:22:35.776704,14.09391655,.0124875,98.4194,28.3381,17.5781,342.9654,0,U,32411,999,62257,.11853E-2,.2182E-4,0
FENGYUN 1C DEB,1999-025DAA,2025-04-05T10:55:39.401760,14.16853123,.0045292,98.8683,166.6706,357.7259,2.3702,0,U,32414,999,90172,.28565E-2,.5741E-4,0
FENGYUN 1C DEB,1999-025DAF,2025-04-06T14:26:55.112928,14.08988504,.0286842,97.9177,61.2059,33.8753,328.0380,0,U,32419,999,60047,.17027E-2,.4276E-4,0
FENGYUN 1C DEB,1999-025DAJ,2025-04-03T04:28:33.710592,13.97521788,.0299654,97.8087,261.6202,295.3854,61.6570,0,U,32422,999,59591,.47539E-3,.941E-5,0
FENGYUN 1C DEB,1999-025DAM,2025-04-03T07:58:55.913376,14.15957752,.0235016,96.6988,304.0226,344.1209,15.2688,0,U,32425,999,65948,.72943E-3,.185E-4,0
FENGYUN 1C DEB,1999-025DAS,2025-04-01T20:53:53.379744,13.68662104,.0376268,98.7032,140.4945,226.4619,130.4702,0,U,32430,999,87715,.25791E-2,.3597E-4,0
FENGYUN 1C DEB,1999-025DAU,2025-04-06T19:55:04.634400,14.48092152,.0183397,98.1921,139.9897,354.0007,5.8990,0,U,32432,999,67073,.27804E-2,.12766E-3,0
FENGYUN 1C DEB,1999-025DBC,2025-04-04T08:25:34.735008,13.59539945,.0332435,99.1564,325.2469,21.5152,339.9595,0,U,32440,999,56854,.63723E-2,.6756E-4,0
FENGYUN 1C DEB,1999-025DBK,2025-04-05T18:41:15.801504,13.95859520,.0079577,98.9470,119.2519,11.6611,348.6371,0,U,32447,999,64377,.49189E-3,.647E-5,0
FENGYUN 1C DEB,1999-025DBR,2025-03-24T23:59:57.895296,14.01475415,.0098553,99.3858,346.4320,205.3856,154.2448,0,U,32453,999,89747,.1803E-2,.2795E-4,0
FENGYUN 1C DEB,1999-025DBT,2025-04-05T01:50:42.148608,13.90103082,.0243349,101.7249,221.3471,45.9324,316.1583,0,U,32455,999,60916,.5663E-2,.883E-4,0
FENGYUN 1C DEB,1999-025DBU,2025-04-06T10:12:07.437312,13.34990638,.0376342,103.6598,153.0653,16.2326,345.0468,0,U,32456,999,57275,.21101E-2,.152E-4,0
FENGYUN 1C DEB,1999-025DBW,2025-04-04T04:06:27.383328,14.57525877,.0046137,99.0526,91.0981,63.0093,297.5803,0,U,32458,999,92750,.47259E-2,.21817E-3,0
FENGYUN 1C DEB,1999-025DBX,2025-04-06T18:40:08.641920,14.41234679,.0216888,98.3168,117.3838,221.9837,136.4553,0,U,32459,999,90948,.81107E-3,.3416E-4,0
FENGYUN 1C DEB,1999-025DBY,2025-04-04T06:07:00.646176,13.88717447,.0187156,98.0035,274.4936,109.3506,252.7994,0,U,32460,999,89784,.23396E-2,.3212E-4,0
FENGYUN 1C DEB,1999-025DBZ,2025-03-28T04:28:07.014720,13.72010227,.0235657,98.3586,335.4854,95.3146,56.4021,0,U,32461,999,63734,.27143E-2,.2971E-4,0
FENGYUN 1C DEB,1999-025DCC,2025-04-06T09:13:58.321920,14.85422588,.0129123,97.3833,137.9748,352.2164,7.7046,0,U,32464,999,57067,.26954E-2,.27026E-3,0
FENGYUN 1C DEB,1999-025DCF,2025-04-06T19:11:45.121920,14.18532645,.0084236,99.0149,34.7421,145.6585,270.4264,0,U,33502,999,83408,.39011E-2,.8322E-4,0
FENGYUN 1C DEB,1999-025DCJ,2025-04-02T10:05:00.051072,14.06424743,.0161956,98.2969,269.0197,148.4241,212.6772,0,U,33601,999,87117,.3768E-2,.6977E-4,0
FENGYUN 1C DEB,1999-025DCL,2025-04-05T23:52:24.367008,14.78451253,.0224679,98.7963,8.0797,145.5515,216.0494,0,U,33603,999,95153,.3529E-3,.3863E-4,0
FENGYUN 1C DEB,1999-025DCN,2025-04-05T23:35:02.102208,14.07203403,.0058163,98.6968,104.3257,63.6248,326.2821,0,U,33605,999,56291,.10869E-2,.1808E-4,0
FENGYUN 1C DEB,1999-025DCV,2025-04-01T09:22:51.285504,14.02541120,.0113821,98.5858,74.6947,107.1771,254.1894,0,U,33612,999,53092,.25298E-2,.4086E-4,0
FENGYUN 1C DEB,1999-025DCW,2025-03-30T09:50:46.101120,14.30102579,.003368,98.7075,160.5049,124.8933,235.5423,0,U,33613,999,60828,.32648E-2,.8456E-4,0
FENGYUN 1C DEB,1999-025DDB,2025-04-06T10:28:16.183488,14.58951828,.0172926,98.5395,176.1024,194.3771,165.2473,0,U,33618,999,93130,.251E-2,.14468E-3,0
FENGYUN 1C DEB,1999-025DDC,2025-04-05T03:32:00.946752,14.15853578,.0052296,98.8715,165.4085,45.1643,315.3763,0,U,33619,999,60062,.30773E-2,.6093E-4,0
FENGYUN 1C DEB,1999-025DDE,2025-04-03T09:29:20.191776,14.18530788,.0287816,98.1728,323.8455,315.7600,42.0886,0,U,33621,999,89335,.11836E-2,.365E-4,0
FENGYUN 1C DEB,1999-025DDJ,2025-04-06T17:28:52.235040,14.56437035,.0239882,98.6060,198.0223,184.7643,175.1271,0,U,33625,999,57746,.26386E-2,.17341E-3,0
FENGYUN 1C DEB,1999-025DDP,2025-04-06T13:39:12.055392,14.17167014,.0136348,98.5946,210.4873,68.2633,293.2992,0,U,33630,999,87617,.82693E-3,.1785E-4,0
FENGYUN 1C DEB,1999-025DDS,2025-04-03T04:56:20.142816,14.16698330,.0088352,99.0548,182.3965,150.5792,239.9118,0,U,33633,999,87118,.51886E-2,.10741E-3,0
FENGYUN 1C DEB,1999-025DDV,2025-04-06T19:29:58.020576,14.29585111,.0069244,98.4803,119.0374,113.2861,59.8465,0,U,33636,999,66495,.13214E-2,.3429E-4,0
FENGYUN 1C DEB,1999-025DDX,2025-04-05T12:14:46.920192,13.68490042,.0262221,98.4741,16.3038,222.6552,135.3971,0,U,33638,999,57478,.22423E-2,.2404E-4,0
FENGYUN 1C DEB,1999-025DDZ,2025-04-06T18:27:43.571520,14.44601873,.0092042,98.8203,29.6741,187.3677,172.6166,0,U,33640,999,88732,.97658E-3,.351E-4,0
FENGYUN 1C DEB,1999-025DEH,2025-04-06T17:45:22.769568,14.11625176,.0069287,98.7153,102.4779,164.4122,195.9205,0,U,33648,999,60849,.24279E-3,.409E-5,0
FENGYUN 1C DEB,1999-025DEK,2025-04-06T17:55:17.351040,13.88180217,.0151626,98.9724,270.8886,37.7371,323.4306,0,U,33650,999,65339,.26641E-2,.3447E-4,0
FENGYUN 1C DEB,1999-025DEL,2025-04-06T21:27:48.538656,14.20133475,.0118221,98.6879,147.2529,55.0750,306.1467,0,U,33651,999,60725,.34036E-3,.736E-5,0
FENGYUN 1C DEB,1999-025DEQ,2025-04-06T21:31:59.473632,14.86854521,.0060567,98.8277,132.8241,85.7876,275.0256,0,U,33655,999,92833,.3199E-2,.29564E-3,0
FENGYUN 1C DEB,1999-025DER,2025-03-31T18:34:27.281568,14.22124411,.009184,98.5670,90.7697,54.9629,306.0123,0,U,33656,999,59070,.90805E-3,.2058E-4,0
FENGYUN 1C DEB,1999-025DET,2025-04-06T21:21:10.505088,13.60873588,.0286699,99.5557,254.9484,98.0112,265.3662,0,U,33658,999,54739,.56018E-2,.5531E-4,0
FENGYUN 1C DEB,1999-025DEV,2025-04-06T06:35:25.032192,13.91460174,.0109395,98.6540,24.1765,215.3780,298.2959,0,U,33660,999,87580,.74116E-3,.944E-5,0
FENGYUN 1C DEB,1999-025DEW,2025-04-06T17:06:05.730048,13.71880452,.0234214,98.4255,13.6915,104.8998,289.2851,0,U,33661,999,61028,.24056E-2,.2616E-4,0
FENGYUN 1C DEB,1999-025DEY,2025-04-05T03:35:06.854496,14.47984670,.0105386,98.8828,70.9255,55.5597,305.5499,0,U,33663,999,60545,.17056E-1,.6851E-3,0
FENGYUN 1C DEB,1999-025DEZ,2025-04-06T17:08:39.382944,14.03604377,.0164476,98.6748,256.3558,22.3732,338.4503,0,U,33664,999,87231,.66964E-3,.1144E-4,0
FENGYUN 1C DEB,1999-025DFA,2025-04-06T14:15:58.031424,14.01610345,.046254,99.0006,215.8437,69.0045,295.9955,0,U,33665,999,89085,.12641E-2,.4897E-4,0
FENGYUN 1C DEB,1999-025DFD,2025-04-05T09:59:54.225312,15.96696485,.0027949,98.9665,153.5855,235.0364,124.8283,0,U,33668,999,92350,.36396E-2,.1570039E-1,.13496E-2
FENGYUN 1C DEB,1999-025DFJ,2025-04-06T20:38:48.243840,13.94953926,.0109348,99.3650,140.0360,180.2733,354.9005,0,U,33673,999,86417,.13613E-2,.1879E-4,0
FENGYUN 1C DEB,1999-025DFK,2025-04-05T03:52:07.673952,13.75796184,.0215014,98.6116,168.8362,196.5034,162.9044,0,U,33674,999,84904,.37246E-2,.423E-4,0
FENGYUN 1C DEB,1999-025DFL,2025-04-03T04:33:04.938336,14.98092871,.0016897,99.1418,254.3562,323.1266,36.8788,0,U,33675,999,90281,.8714E-2,.104864E-2,0
FENGYUN 1C DEB,1999-025DFM,2025-04-04T20:20:09.775104,14.35204066,.0206247,99.1107,105.3025,85.5241,276.9472,0,U,33676,999,61697,.38909E-3,.1361E-4,0
FENGYUN 1C DEB,1999-025DFP,2025-04-06T22:10:48.264672,14.45697763,.0208628,99.0695,145.1258,260.9187,96.8344,0,U,33678,999,91484,.10288E-2,.4709E-4,0
FENGYUN 1C DEB,1999-025DFQ,2025-04-04T20:23:00.603456,14.90212396,.0187788,99.3855,112.1270,24.3525,336.6420,0,U,33679,999,90488,.37904E-2,.51653E-3,0
FENGYUN 1C DEB,1999-025DFS,2025-04-06T15:39:22.258080,14.01026094,.0098674,99.0649,154.3713,10.6290,149.3834,0,U,33681,999,61990,.10796E-2,.1643E-4,0
FENGYUN 1C DEB,1999-025DFT,2025-04-05T19:04:19.197696,14.24665615,.0031459,99.4344,123.6442,77.7843,282.6854,0,U,33682,999,88122,.33565E-2,.7804E-4,0
FENGYUN 1C DEB,1999-025DFV,2025-04-06T07:58:51.829248,14.66900906,.0310357,99.0981,123.3560,35.2967,326.8357,0,U,33684,999,89310,.23982E-2,.27902E-3,0
FENGYUN 1C DEB,1999-025DFY,2025-04-04T14:40:21.494496,15.03932985,.0153497,98.9859,56.3595,87.6502,274.2284,0,U,33687,999,67701,.277E-2,.49814E-3,0
FENGYUN 1C DEB,1999-025DFZ,2025-04-06T04:00:27.841824,14.40596537,.0056072,99.3492,173.4366,276.6999,82.7807,0,U,33688,999,87868,.52502E-2,.17042E-3,0
FENGYUN 1C DEB,1999-025DGA,2025-04-04T17:04:21.244800,14.42876713,.0049009,99.5583,71.0858,165.5242,8.3465,0,U,33689,999,65893,.1399E-2,.4689E-4,0
FENGYUN 1C DEB,1999-025DGB,2025-04-05T05:05:23.441568,14.46877647,.00352,98.6053,188.4740,93.0350,267.4870,0,U,33690,999,89577,.55546E-2,.20319E-3,0
FENGYUN 1C DEB,1999-025DGE,2025-04-06T10:58:03.208512,13.70382429,.0228026,99.2158,284.2009,294.0459,63.6978,0,U,33693,999,84802,.16856E-2,.1746E-4,0
FENGYUN 1C DEB,1999-025DGK,2025-04-06T12:12:41.236704,14.54687343,.0139247,99.5984,19.3663,240.3222,118.4047,0,U,33698,999,91997,.5828E-3,.2771E-4,0
FENGYUN 1C DEB,1999-025DGN,2025-04-04T08:13:59.668608,14.00713936,.0137219,98.6377,61.7192,174.9445,185.3143,0,U,33701,999,86970,.25279E-2,.4048E-4,0
FENGYUN 1C DEB,1999-025DGX,2025-04-03T05:05:55.766400,14.10516254,.0057497,98.9739,192.1757,141.3679,219.1626,0,U,33710,999,88367,.24269E-2,.4347E-4,0
FENGYUN 1C DEB,1999-025DGY,2025-04-06T21:52:31.173024,14.00434936,.0096286,99.2297,148.4779,15.1680,158.9168,0,U,33711,999,88434,.10987E-2,.165E-4,0
FENGYUN 1C DEB,1999-025DHD,2025-04-05T00:53:05.176608,14.32395749,.0094318,98.8669,14.8874,14.7021,345.6871,0,U,33716,999,61554,.39277E-3,.1069E-4,0
FENGYUN 1C DEB,1999-025DHF,2025-04-06T11:16:04.737792,14.06488419,.0099749,99.6646,165.9280,284.5285,74.4833,0,U,33718,999,65666,.25104E-2,.4295E-4,0
FENGYUN 1C DEB,1999-025DHG,2025-04-06T15:54:54.899424,14.22271743,.0030634,98.7911,157.3394,82.8437,68.5051,0,U,33719,999,88457,.18283E-2,.4038E-4,0
FENGYUN 1C DEB,1999-025DHJ,2025-04-06T08:32:59.015904,15.17099386,.0048894,98.8046,247.2127,87.3921,273.2903,0,U,33721,999,93997,.54819E-2,.113533E-2,0
FENGYUN 1C DEB,1999-025DHK,2025-04-06T12:21:37.575936,14.20419224,.0158802,98.5871,117.9296,256.3158,102.0296,0,U,33722,999,88594,.95408E-3,.2278E-4,0
FENGYUN 1C DEB,1999-025DHL,2025-04-06T23:23:13.401888,14.11148591,.0100019,99.1600,172.1826,311.2866,224.3659,0,U,33723,999,60098,.30158E-2,.5651E-4,0
FENGYUN 1C DEB,1999-025DHM,2025-04-06T19:27:31.008384,14.19070542,.0027768,98.6137,114.1371,181.7273,352.6943,0,U,33724,999,90416,.83439E-3,.1708E-4,0
FENGYUN 1C DEB,1999-025DHP,2025-04-06T20:26:07.466784,14.13728451,.0194,98.6071,229.6016,26.2085,126.1733,0,U,33726,999,88400,.67401E-3,.1483E-4,0
FENGYUN 1C DEB,1999-025DHR,2025-04-06T19:16:39.098784,14.89121958,.0155943,99.0080,117.9856,295.6186,62.8985,0,U,33728,999,94576,.93799E-3,.11051E-3,0
FENGYUN 1C DEB,1999-025DHT,2025-03-28T19:38:30.319008,14.58615663,.0045184,99.0766,121.0998,80.6886,279.9416,0,U,33730,999,91899,.3134E-2,.14774E-3,0
FENGYUN 1C DEB,1999-025DHU,2025-04-06T17:58:48.642240,13.94333638,.0130884,99.4590,112.8223,11.5795,348.8326,0,U,33731,999,86964,.28124E-2,.3972E-4,0
FENGYUN 1C DEB,1999-025DHW,2025-04-04T03:52:18.086016,14.26231944,.0087468,99.1015,168.7002,178.5025,210.9181,0,U,33733,999,86842,.59962E-2,.14948E-3,0
FENGYUN 1C DEB,1999-025DJA,2025-04-04T12:23:22.176096,14.02030750,.012927,98.3666,309.2390,276.6706,111.4114,0,U,33737,999,85205,.19384E-2,.3143E-4,0
FENGYUN 1C DEB,1999-025DJB,2025-04-06T10:36:13.362048,13.98913149,.0186287,99.1730,156.2437,349.1479,22.2405,0,U,33738,999,85736,.12703E-2,.2081E-4,0
FENGYUN 1C DEB,1999-025DJD,2025-04-06T07:55:24.567744,14.12162130,.0002372,98.6999,116.7427,122.2482,237.8921,0,U,33740,999,86612,.31418E-3,.534E-5,0
FENGYUN 1C DEB,1999-025DJE,2025-04-06T18:03:11.526336,14.07517424,.0133295,98.5635,22.7927,78.5805,283.0302,0,U,33741,999,53343,.41333E-2,.7521E-4,0
FENGYUN 1C DEB,1999-025DJJ,2025-04-03T00:24:56.543904,14.20631758,.0053661,99.1276,121.8181,269.7833,89.7194,0,U,33745,999,85596,.23869E-2,.5169E-4,0
FENGYUN 1C DEB,1999-025DJL,2025-04-02T23:42:21.466944,14.14808011,.0092896,99.0971,182.3165,214.7560,144.7521,0,U,33747,999,86541,.42594E-2,.8526E-4,0
FENGYUN 1C DEB,1999-025DJM,2025-04-06T21:01:35.487552,14.30467517,.0033776,98.6061,150.5635,255.0844,104.6597,0,U,33748,999,87819,.2144E-2,.5576E-4,0
FENGYUN 1C DEB,1999-025DJQ,2025-04-04T13:28:43.540320,14.05635894,.0280292,94.6494,32.3190,262.9247,93.9984,0,U,35088,999,86650,.95206E-2,.22128E-3,0
FENGYUN 1C DEB,1999-025DJR,2025-04-06T11:46:56.457408,14.18750123,.0030881,98.5682,114.7084,70.0839,290.3659,0,U,35089,999,57326,.10756E-2,.2203E-4,0
FENGYUN 1C DEB,1999-025DJS,2025-04-04T11:02:08.071296,14.15925280,.0059638,99.2005,98.5793,12.6230,347.6420,0,U,35090,999,84851,.37861E-2,.7546E-4,0
FENGYUN 1C DEB,1999-025DJT,2025-04-06T16:49:01.216128,14.54847812,.0052067,98.5910,192.7938,341.8809,18.0530,0,U,35091,999,86284,.36125E-2,.15773E-3,0
FENGYUN 1C DEB,1999-025DKG,2025-04-06T18:48:32.151744,14.19789258,.0031932,98.6021,110.5072,142.6315,31.2181,0,U,35104,999,86219,.8579E-3,.1784E-4,0
FENGYUN 1C DEB,1999-025DKH,2025-04-06T03:14:27.938112,14.44535517,.0114615,98.9160,64.4127,81.4758,279.9400,0,U,35105,999,90874,.95935E-3,.3543E-4,0
FENGYUN 1C DEB,1999-025DKL,2025-04-05T17:40:11.922240,14.06550108,.0136012,98.7911,98.2312,47.7302,313.5307,0,U,35108,999,85709,.75205E-3,.1312E-4,0
FENGYUN 1C DEB,1999-025DKM,2025-04-05T10:03:57.781728,14.20470479,.0154535,98.6004,91.1692,41.8344,319.4524,0,U,35109,999,60591,.86072E-3,.2041E-4,0
FENGYUN 1C DEB,1999-025DKP,2025-04-04T11:03:15.403680,14.10509084,.0022379,99.4858,159.5129,200.0905,159.9385,0,U,35111,999,60587,.84875E-3,.1466E-4,0
FENGYUN 1C DEB,1999-025DKU,2025-04-03T09:21:00.790272,14.23822416,.0061827,98.6775,142.5918,66.9975,293.7709,0,U,35116,999,86064,.19364E-2,.4478E-4,0
FENGYUN 1C DEB,1999-025DKZ,2025-04-05T10:02:04.376544,14.04548032,.0159136,98.3399,339.4060,90.7365,271.2041,0,U,35121,999,57563,.24963E-3,.409E-5,0
FENGYUN 1C DEB,1999-025DLA,2025-04-06T19:16:49.618848,14.13784257,.0025872,98.6901,122.3599,150.8361,209.4263,0,U,35122,999,60335,.57439E-3,.1048E-4,0
FENGYUN 1C DEB,1999-025DLB,2025-04-05T10:00:27.586080,14.23456320,.0050499,99.1164,268.7781,76.3276,284.3517,0,U,35123,999,57497,.16947E-2,.3856E-4,0
FENGYUN 1C DEB,1999-025DLD,2025-04-06T06:57:19.240992,14.31240232,.0052163,98.2230,120.2994,321.4957,38.2510,0,U,35125,999,27697,.27364E-2,.7307E-4,0
FENGYUN 1C DEB,1999-025DLJ,2025-04-06T17:53:38.922432,14.68977487,.0023805,99.0529,269.4839,178.7298,181.3969,0,U,35130,999,61213,.1099E-1,.65225E-3,0
FENGYUN 1C DEB,1999-025DLP,2025-04-05T07:21:39.826944,14.21912153,.0081519,98.5732,111.1286,294.8799,64.3920,0,U,35135,999,84250,.10338E-2,.2316E-4,0
FENGYUN 1C DEB,1999-025DLT,2025-03-30T19:59:10.729248,14.20580416,.0068372,98.5869,102.3103,321.9692,37.6668,0,U,35139,999,87756,.72808E-3,.156E-4,0
FENGYUN 1C DEB,1999-025DLU,2025-04-05T22:15:44.966592,14.20975486,.0292048,98.4237,88.1682,337.6530,21.2133,0,U,35140,999,83716,.67385E-3,.2199E-4,0
FENGYUN 1C DEB,1999-025DLW,2025-04-05T19:49:37.180128,13.90335437,.0109167,99.0286,94.8899,175.0016,307.4585,0,U,35142,999,82202,.32133E-3,.376E-5,0
FENGYUN 1C DEB,1999-025DLY,2025-04-06T13:12:50.415264,14.52856422,.0030432,98.6880,201.5727,51.5154,308.8764,0,U,35144,999,61573,.44176E-2,.18281E-3,0
FENGYUN 1C DEB,1999-025DMB,2025-04-06T01:10:09.061536,14.66971139,.0031595,99.5030,128.7431,241.5758,118.2256,0,U,35147,999,70622,.31064E-2,.17505E-3,0
FENGYUN 1C DEB,1999-025DMG,2025-04-03T18:20:34.993824,13.76061426,.019442,99.8129,268.5420,309.8954,48.5241,0,U,35152,999,58713,.67166E-3,.701E-5,0
FENGYUN 1C DEB,1999-025DMH,2025-04-06T08:37:47.771616,14.71852484,.0175866,98.9365,323.7370,143.9336,217.3885,0,U,35153,999,93532,.84493E-3,.6679E-4,0
FENGYUN 1C DEB,1999-025DMJ,2025-04-06T13:11:33.519264,14.18303140,.0180434,99.3984,202.7656,26.6828,334.3493,0,U,35154,999,61030,.68732E-3,.1613E-4,0
FENGYUN 1C DEB,1999-025DMK,2025-04-06T19:02:51.775584,14.18547307,.0027018,98.5119,118.5234,76.7311,283.6877,0,U,35155,999,69169,.12485E-2,.2551E-4,0
FENGYUN 1C DEB,1999-025DML,2025-04-04T10:15:19.464768,14.10250348,.0037496,98.7346,87.7829,143.3629,217.0117,0,U,35156,999,60487,.65699E-3,.1129E-4,0
FENGYUN 1C DEB,1999-025DMP,2025-04-03T02:59:13.990272,14.41159946,.0013542,98.8482,158.7536,197.6135,192.6865,0,U,35159,999,88108,.43143E-2,.13908E-3,0
FENGYUN 1C DEB,1999-025DMQ,2025-04-06T12:24:57.685248,14.35164225,.0177638,99.1374,195.7922,249.4521,108.7524,0,U,35160,999,61341,.78955E-3,.2642E-4,0
FENGYUN 1C DEB,1999-025DMV,2025-04-06T12:17:22.342560,14.30682770,.0022251,98.8800,182.5585,78.4457,281.9221,0,U,35165,999,86139,.361E-2,.943E-4,0
FENGYUN 1C DEB,1999-025DMX,2025-04-05T17:10:50.722176,14.29943716,.0232354,98.4392,95.9759,226.2873,131.8859,0,U,35167,999,66431,.81734E-3,.2774E-4,0
FENGYUN 1C DEB,1999-025DMY,2025-03-30T13:54:04.696128,14.15140548,.0126187,98.2953,359.5338,151.6562,209.1554,0,U,35168,999,54286,.50668E-3,.1023E-4,0
FENGYUN 1C DEB,1999-025DMZ,2025-04-01T19:29:39.565536,14.56801586,.0156783,99.1651,310.2113,158.4920,202.2960,0,U,35169,999,62066,.93557E-3,.4893E-4,0
FENGYUN 1C DEB,1999-025DNB,2025-04-06T16:52:21.131040,13.93439572,.0139917,98.9942,254.3005,282.7052,75.8500,0,U,35171,999,85074,.28195E-2,.396E-4,0
FENGYUN 1C DEB,1999-025DND,2025-04-03T11:33:57.404160,13.36320998,.049754,99.7927,173.8462,109.2428,256.3204,0,U,35173,999,62445,.69636E-2,.7262E-4,0
FENGYUN 1C DEB,1999-025DNE,2025-04-01T02:07:36.694560,14.82327775,.0200012,98.9525,31.6046,281.5722,76.3096,0,U,35174,999,86360,.35179E-2,.40072E-3,0
FENGYUN 1C DEB,1999-025DNF,2025-04-04T19:31:42.115296,14.20849615,.0057042,98.5815,110.3885,289.8932,69.6105,0,U,35175,999,57657,.65903E-3,.1405E-4,0
FENGYUN 1C DEB,1999-025DNG,2025-04-02T10:11:26.871648,14.16549317,.0055473,98.5392,89.1475,68.9501,291.7595,0,U,35176,999,87327,.78134E-3,.1539E-4,0
FENGYUN 1C DEB,1999-025DNX,2025-04-06T04:54:03.852000,13.91044266,.0102995,98.9936,85.6578,170.5891,189.7230,0,U,35191,999,84418,.31935E-3,.376E-5,0
FENGYUN 1C DEB,1999-025DPA,2025-04-04T09:23:55.599936,14.57493490,.0120819,98.9643,158.0627,124.4163,236.8525,0,U,35194,999,87515,.2375E-2,.1189E-3,0
FENGYUN 1C DEB,1999-025DPB,2025-03-22T23:21:19.849824,14.53229802,.0109189,98.9905,156.6478,148.2533,212.5306,0,U,35195,999,87077,.413E-2,.1852E-3,0
FENGYUN 1C DEB,1999-025DPC,2025-04-06T00:11:56.707008,14.18698136,.0216788,98.5507,119.8655,344.0796,45.4854,0,U,35196,999,85578,.18121E-2,.4706E-4,0
